color;director_name;num_critic_for_reviews;duration;final_budget;movie_title;imdb_score
Color;John Cameron Mitchell;248.0;91.0;5000000.0;Rabbit Hole ;7.0
Color;Fenton Bailey;39.0;98.0;5000000.0;Party Monster ;6.3
Color;Jeremy Saulnier;322.0;95.0;5000000.0;Green Room ;7.1
Color;Billy Kent;50.0;88.0;5000000.0;The Oh in Ohio ;5.6
Color;James Manera;12.0;99.0;5000000.0;Atlas Shrugged: Who Is John Galt? ;4.4
Color;Wes Anderson;83.0;91.0;7000000.0;Bottle Rocket ;7.1
Color;Kevin Spacey;37.0;97.0;5000000.0;Albino Alligator ;6.1
Color;Feroz Abbas Khan;16.0;136.0;15882193.020944308;Gandhi, My Father ;7.4
Color;Errol Morris;121.0;118.0;24370890.976750504;Standard Operating Procedure ;7.5
Color;Dennis Hopper;24.0;94.0;1650962.0093752185;Out of the Blue ;7.2
Color;Eli Craig;324.0;89.0;25506338.91979032;Tucker and Dale vs Evil ;7.6
Color;Nicholas Fackler;27.0;90.0;5000000.0;Lovely, Still ;7.3
Color;Richard Wallace;9.0;95.0;3209000.0;Tycoon ;6.2
Color;Morgan J. Freeman;31.0;90.0;2000000.0;Desert Blue ;6.2
Color;Matthew Hastings;35.0;95.0;5000000.0;Decoys ;4.6
Color;M. Night Shyamalan;371.0;94.0;5000000.0;The Visit ;6.2
Color;Brian De Palma;133.0;90.0;5000000.0;Redacted ;6.2
Color;Klaus Menzel;13.0;103.0;5000000.0;Fascination ;3.3
Color;;9.0;60.0;15218582.346674092;Saving Grace             ;7.5
Color;Oren Peli;56.0;91.0;5000000.0;Area 51 ;4.2
Color;Jaume Balagueró;191.0;102.0;5000000.0;Sleep Tight ;7.2
Color;Paul Andrew Williams;80.0;92.0;3796007.9275198174;The Cottage ;6.2
Color;Stephen Herek;19.0;87.0;5000000.0;Dead Like Me: Life After Death ;6.1
Color;Bob Saget;19.0;80.0;28726626.885912664;Farce of the Penguins ;4.2
Color;Jim Amatulli;110.0;90.0;20384849.65733039;Flying By ;4.5
Color;;38.0;44.0;30517748.8137675;Psych             ;8.4
Color;William H. Macy;44.0;105.0;5000000.0;Rudderless ;7.5
Color;Barrett Esposito;3.0;67.0;10000000.0;Henry & Me ;6.7
Color;Mitch Davis;6.0;95.0;14397651.463073958;Christmas Eve ;5.1
Color;Eric Bross;110.0;87.0;5000000.0;We Have Your Husband ;5.5
Color;Paul Schrader;64.0;94.0;5000000.0;Dying of the Light ;4.4
Color;Vicky Jewson;8.0;109.0;1000000.0;Born of War ;4.4
Color;Peter Hyams;64.0;130.0;5000000.0;Capricorn One ;6.8
Color;Marc Bennett;2.0;103.0;5000000.0;Should've Been Romeo ;6.7
Color;Mike Mayhall;110.0;88.0;5000000.0;Running Forever ;8.6
Color;Kevin Smith;35.0;88.0;5000000.0;Yoga Hosers ;4.8
Color;Stanton Barrett;21.0;97.0;13377085.114598336;Navy Seals vs. Zombies ;3.4
Color;Jirí Menzel;99.0;113.0;3351006.9919721805;I Served the King of England ;7.4
Color;Fatih Akin;115.0;99.0;4290400.0;Soul Kitchen ;7.3
Color;Billy Bob Thornton;104.0;148.0;890000.0;Sling Blade ;8.0
Color;Nick Murphy;195.0;107.0;4555209.513023783;The Awakening ;6.5
Color;Eli Roth;303.0;93.0;4800000.0;Hostel ;5.9
Color;Michael Winterbottom;122.0;94.0;4251528.878822197;Tristram Shandy: A Cock and Bull Story ;6.8
Color;Jeff Nichols;359.0;121.0;5000000.0;Take Shelter ;7.4
Color;Frank LaLoggia;130.0;118.0;4700000.0;Lady in White ;6.7
Color;Jeremy Brock;64.0;98.0;22356949.529978894;Driving Lessons ;6.8
Color;Scott Foley;13.0;82.0;5000000.0;Let's Kill Ward's Wife ;5.4
Color;Tobe Hooper;159.0;101.0;4700000.0;The Texas Chainsaw Massacre 2 ;5.5
Color;Sam Peckinpah;54.0;106.0;4638783.0;Pat Garrett & Billy the Kid ;7.4
Color;Nicolas Winding Refn;440.0;90.0;4800000.0;Only God Forgives ;5.7
Color;Christophe Ali;7.0;79.0;10167380.01550727;Camping sauvage ;5.4
Color;Gabriela Tagliavini;4.0;87.0;3000000.0;Without Men ;3.2
Color;Shekar;1.0;103.0;9644536.277109507;Barfi ;7.1
Color;Shona Auerbach;96.0;105.0;29249037.448203657;Dear Frankie ;7.8
Color;Leonard Farlinger;8.0;89.0;3752186.384943679;All Hat ;5.3
Color;Michel Leclerc;87.0;100.0;4600000.0;The Names of Love ;7.2
Color;Analeine Cal y Mayor;10.0;92.0;4700000.0;Treading Water ;6.2
Color;Tom Kalin;121.0;97.0;4600000.0;Savage Grace ;5.9
Color;Hugh Wilson;45.0;96.0;4500000.000000001;Police Academy ;6.7
Color;Randal Kleiser;36.0;104.0;4500000.000000001;The Blue Lagoon ;5.7
Color;Mike Newell;84.0;117.0;4400000.0;Four Weddings and a Funeral ;7.1
Color;Amy Heckerling;118.0;90.0;4500000.000000001;Fast Times at Ridgemont High ;7.2
Color;John Huston;42.0;115.0;4500000.000000001;Moby Dick ;7.4
Color;Spike Lee;202.0;108.0;5000000.0;25th Hour ;7.7
Color;;5.0;43.0;13375117.238001052;Secrets and Lies             ;7.7
Color;Lana Wachowski;120.0;109.0;4500000.000000001;Bound ;7.4
Color;Darren Aronofsky;234.0;102.0;4500000.000000001;Requiem for a Dream ;8.4
Color;Walter Lang;17.0;100.0;12617385.898374248;State Fair ;7.1
Color;Carlos Saura;35.0;115.0;4921951.905498523;Tango ;7.2
Color;Oliver Stone;48.0;122.0;4500000.000000001;Salvador ;7.5
Color;Andrew Erwin;49.0;98.0;5000000.0;Moms' Night Out ;5.4
Color;Richard Kelly;283.0;133.0;4500000.000000001;Donnie Darko ;8.1
Color;Beto Gómez;16.0;105.0;18017471.43108163;Saving Private Perez ;6.0
Color;Mike van Diem;54.0;122.0;4500000.000000001;Character ;7.8
Color;Jonas Åkerlund;92.0;106.0;2000000.0;Spun ;6.8
Color;Todd Solondz;159.0;98.0;13121477.089477384;Life During Wartime ;6.5
Color;Chan-wook Park;202.0;112.0;3615882.877025693;Lady Vengeance ;7.7
Color;René Féret;50.0;120.0;13292604.385479294;Mozart's Sister ;6.4
Color;Barry Skolnick;54.0;99.0;3796007.9275198174;Mean Machine ;6.5
Color;Johnnie To;98.0;110.0;4515830.245874031;Exiled ;7.3
Color;Mateo Gil;92.0;102.0;25050455.348389927;Blackthorn ;6.6
Color;Lukas Moodysson;112.0;109.0;13860314.884717505;Lilya 4-Ever ;7.9
Color;Agnieszka Wojtowicz-Vosloo;138.0;104.0;4500000.000000001;After.Life ;5.9
Color;Kabir Sadanand;9.0;134.0;15876965.32602489;Fugly ;4.7
Color;Milos Forman;149.0;133.0;4400000.0;One Flew Over the Cuckoo's Nest ;8.7
Color;Peter DeLuise;5.0;85.0;4400000.0;R.L. Stine's Monsterville: The Cabinet of Souls ;5.9
Color;Mel Brooks;39.0;87.0;4400000.0;Silent Movie ;6.7
Color;Raja Menon;39.0;130.0;4400000.0;Airlift ;8.5
Color;;2.0;199.0;24610777.955862902;Anne of Green Gables             ;8.4
Color;Ernie Barbarash;29.0;103.0;4500000.000000001;Falcon Rising ;5.8
Color;Nick Love;111.0;112.0;4555209.513023783;The Sweeney ;6.1
Color;Jonathan Glazer;149.0;89.0;20062022.318858653;Sexy Beast ;7.3
Color;Daniel Espinosa;90.0;124.0;27547471.61674156;Easy Money ;6.7
Color;Niki Caro;149.0;101.0;3912932.4496868723;Whale Rider ;7.6
Color;R. Balki;12.0;133.0;2261972.0448429734;Paa ;7.2
Color;Ivan Engler;64.0;112.0;4482031.757823382;Cargo ;6.2
Color;Kenny Ortega;57.0;98.0;4200000.0;High School Musical ;5.2
Color;;8.0;60.0;10913098.382512696;Animal Kingdom             ;8.1
Color;Richard Kwietniowski;50.0;93.0;14099449.33919732;Love and Death on Long Island ;7.1
Color;Timur Bekmambetov;232.0;104.0;4200000.0;Night Watch ;6.5
Color;Neil Jordan;63.0;112.0;3492327.293318233;The Crying Game ;7.3
Color;Bob Clark;75.0;94.0;2500000.0;Porky's ;6.2
Color;George A. Romero;274.0;90.0;4000000.0;Survival of the Dead ;5.0
 Black and White;George A. Romero;284.0;96.0;114000.0;Night of the Living Dead ;8.0
Color;Sofia Coppola;265.0;101.0;4000000.0;Lost in Translation ;7.8
Color;Woody Allen;154.0;93.0;4000000.0;Annie Hall ;8.1
Color;Cecil B. DeMille;44.0;152.0;4000000.0;The Greatest Show on Earth ;6.7
Color;Marc Forster;153.0;112.0;4000000.0;Monster's Ball ;7.1
Color;Henry Hobson;256.0;95.0;8500000.0;Maggie ;5.6
Color;Mike Figgis;123.0;111.0;3600000.0;Leaving Las Vegas ;7.6
Color;Duane Journey;46.0;86.0;4500000.000000001;Hansel & Gretel Get Baked ;4.3
Color;Billy Wilder;34.0;105.0;4000000.0;The Front Page ;7.3
Color;Rob Cohen;149.0;91.0;4000000.0;The Boy Next Door ;4.6
Color;Carol Reed;20.0;105.0;4000000.0;Trapeze ;6.8
Color;Lisa Cholodenko;323.0;106.0;3500000.0;The Kids Are All Right ;7.1
Color;John Carpenter;172.0;93.0;4000000.0;They Live ;7.3
Color;John Sturges;111.0;172.0;4000000.0;The Great Escape ;8.3
 Black and White;William Arntz;74.0;109.0;21849855.426696822;What the #$*! Do We (K)now!? ;5.4
Color;Ed Gass-Donnelly;161.0;93.0;5000000.0;The Last Exorcism Part II ;4.0
Color;Richard Linklater;548.0;165.0;4000000.0;Boyhood ;8.0
Color;Woody Allen;177.0;96.0;4000000.0;Scoop ;6.7
Color;DJ Pooh;27.0;93.0;7000000.0;The Wash ;4.6
Color;DJ Pooh;22.0;82.0;3400000.0;3 Strikes ;4.0
Color;Wayne Kramer;157.0;101.0;3200000.0;The Cooler ;7.0
 Black and White;John Huston;70.0;120.0;4000000.0;The Misfits ;7.4
Color;Patrick Stettner;125.0;81.0;4000000.0;The Night Listener ;5.9
Color;James Melkonian;10.0;82.0;10550470.822202418;The Jerky Boys ;4.6
Color;J.A. Bayona;300.0;105.0;3646840.0;The Orphanage ;7.5
Color;Michael Tiddes;69.0;86.0;4000000.0;A Haunted House 2 ;4.7
Color;Roger Avary;143.0;110.0;4000000.0;The Rules of Attraction ;6.7
Color;Alfred Hitchcock;50.0;127.0;4000000.0;Topaz ;6.3
Color;Bob Odenkirk;46.0;90.0;13030055.24107646;Let's Go to Prison ;6.0
Color;Allison Anders;51.0;110.0;4000000.0;Four Rooms ;6.7
Color;Steven Shainberg;163.0;104.0;4000000.0;Secretary ;7.1
Color;Rick de Oliveira;52.0;96.0;8000000.0;The Real Cancun ;2.7
Color;Oliver Stone;40.0;110.0;4000000.0;Talk Radio ;7.3
Color;Christopher Guest;50.0;84.0;4000000.0;Waiting for Guffman ;7.6
Color;Jeff Franklin;45.0;94.0;4000000.0;Love Stinks ;5.8
Color;John Dahl;121.0;93.0;4000000.0;You Kill Me ;6.5
Color;Mike Mills;114.0;96.0;4000000.0;Thumbsucker ;6.6
Color;Kevin Smith;270.0;88.0;4000000.0;Red State ;6.2
Color;Dave McKean;116.0;101.0;4000000.0;Mirrormask ;6.9
Color;Ron Fricke;115.0;102.0;4000000.0;Samsara ;8.5
Color;Ruggero Deodato;15.0;87.0;4000000.0;The Barbarians ;4.8
Color;Gavin Wiesen;122.0;83.0;25206536.026036143;The Art of Getting By ;6.6
Color;Mora Stephens;35.0;103.0;4500000.000000001;Zipper ;5.7
Color;Mars Callahan;41.0;99.0;4000000.0;Poolhall Junkies ;7.0
Color;Mike Figgis;31.0;106.0;4000000.0;The Loss of Sexual Innocence ;5.4
Color;Leos Carax;332.0;115.0;21982445.338685334;Holy Motors ;7.1
Color;David Gordon Green;232.0;117.0;4000000.0;Joe ;6.9
Color;Stefan Schwartz;43.0;99.0;3000000.0;Shooting Fish ;6.6
Color;Renny Harlin;68.0;102.0;1300000.0;Prison ;5.9
Color;Robert Lee King;51.0;85.0;1500000.0;Psycho Beach Party ;6.3
Color;Kevin Allen;33.0;86.0;4000000.0;The Big Tease ;6.3
Color;Jorge Ramírez Suárez;26.0;120.0;4000000.0;Buen Día, Ramón ;7.7
Color;David Schwimmer;109.0;106.0;9500000.0;Trust ;7.0
Color;Barry Levinson;34.0;103.0;14000000.0;An Everlasting Piece ;6.3
Color;Sam Miller;31.0;93.0;3796007.9275198174;Among Giants ;5.9
Color;Anne Fontaine;141.0;112.0;16000000.0;Adore ;6.2
Color;Dan Ireland;19.0;100.0;4000000.0;The Velocity of Gary ;5.0
Color;Fernando León de Aranoa;64.0;113.0;4000000.0;Mondays in the Sun ;7.7
Color;Jim Mickle;215.0;98.0;650000.0;Stake Land ;6.5
Color;;5.0;23.0;21456121.8466527;Sonny with a Chance             ;6.1
Color;Stephen Kay;12.0;92.0;4000000.0;The Last Time I Committed Suicide ;5.8
Color;Karim Aïnouz;70.0;106.0;4000000.0;Futuro Beach ;6.1
Color;Sam Levinson;46.0;119.0;4000000.0;Another Happy Day ;6.0
Color;Julian Gilbey;135.0;99.0;4000000.0;A Lonely Place to Die ;6.3
Color;Vincenzo Natali;38.0;90.0;11598277.149997499;Nothing ;6.3
Color;Aleksandr Veledinskiy;8.0;120.0;4000000.0;The Geographer Drank His Globe Away ;7.5
Color;Peter H. Hunt;34.0;168.0;4000000.0;1776 ;7.6
Color;Ruba Nadda;36.0;93.0;3001749.1079549426;Inescapable ;5.2
 Black and White;Howard Hughes;35.0;96.0;3950000.0;Hell's Angels ;7.8
Color;Edward Burns;6.0;103.0;4000000.0;Purple Violets ;6.6
Color;Phil Joanou;39.0;93.0;4000000.0;The Veil ;4.7
Color;Sean Byrne;182.0;84.0;14398173.873636248;The Loved Ones ;6.7
Color;Chris Stokes;14.0;81.0;4000000.0;No Vacancy ;4.2
Color;Mark Griffiths;3.0;84.0;4000000.0;How to Fall in Love ;6.3
Color;Bruce Macdonald;3.0;94.0;4000000.0;The Perfect Wave ;4.7
Color;Fred Zinnemann;62.0;120.0;2000000.0;A Man for All Seasons ;7.9
Color;Sidney Lumet;161.0;121.0;3800000.0;Network ;8.1
Color;Victor Fleming;157.0;226.0;3977000.0;Gone with the Wind ;8.2
Color;Richard Raymond;31.0;104.0;4000000.0;Desert Dancer ;6.0
Color;Sam Peckinpah;53.0;152.0;3800000.0;Major Dundee ;6.8
Color;Alan Jacobs;1.0;92.0;10508499.560522519;Down for Life ;7.3
Color;George Sidney;21.0;107.0;3768785.0;Annie Get Your Gun ;7.0
Color;Christopher Morris;246.0;97.0;16529026.971483242;Four Lions ;7.3
Color;Andrucha Waddington;42.0;115.0;2103498.149192264;House of Sand ;7.5
Color;Peter Stebbings;78.0;95.0;3500000.0;Defendor ;6.8
Color;Vincente Minnelli;41.0;102.0;3700000.0;The Pirate ;7.1
Color;Dagur Kári;61.0;99.0;3800000.0;The Good Heart ;6.9
Color;Nicholas Hytner;112.0;109.0;3036806.342015855;The History Boys ;6.9
Color;;55.0;25.0;18390256.278471243;M*A*S*H             ;8.4
 Black and White;John Schlesinger;88.0;113.0;3600000.0;Midnight Cowboy ;7.9
Color;Peter Cattaneo;122.0;91.0;3500000.0;The Full Monty ;7.2
Color;Jim Abrahams;134.0;88.0;3500000.0;Airplane! ;7.8
Color;Kevin Carraway;11.0;88.0;5000000.0;Chain of Command ;3.5
 Black and White;F. Gary Gray;20.0;97.0;3500000.0;Friday ;7.3
Color;Albert Hughes;28.0;97.0;3500000.0;Menace II Society ;7.5
Color;;22.0;42.0;20405372.929420393;Empire             ;7.8
Color;Michael Gornick;95.0;85.0;3500000.0;Creepshow 2 ;6.0
Color;Sam Peckinpah;31.0;121.0;3716946.0;The Ballad of Cable Hogue ;7.3
 Black and White;Richard Brooks;79.0;134.0;3500000.0;In Cold Blood ;8.0
Color;Fred Zinnemann;25.0;149.0;3500000.0;The Nun's Story ;7.6
Color;Jack Smight;22.0;121.0;3500000.0;Harper ;7.0
Color;Alfred Hitchcock;110.0;116.0;2000000.0;Frenzy ;7.5
Color;Robert Eggers;425.0;92.0;3500000.0;The Witch ;6.8
Color;Michael Martin;19.0;93.0;3500000.0;I Got the Hook Up ;3.9
Color;Edward Burns;43.0;96.0;3500000.0;She's the One ;6.1
 Black and White;Bill Condon;127.0;105.0;3500000.0;Gods and Monsters ;7.5
Color;Juan José Campanella;262.0;129.0;2000000.0;The Secret in Their Eyes ;8.2
Color;Gideon Raff;33.0;94.0;10866958.268776957;Train ;4.8
Color;Sam Raimi;252.0;37.0;3600000.0;Evil Dead II ;7.8
Color;Louis C.K.;31.0;81.0;7000000.0;Pootie Tang ;5.2
Color;Anthony C. Ferrante;139.0;97.0;1000000.0;Sharknado ;3.3
Color;Salvador Carrasco;39.0;106.0;3500000.0;La otra conquista ;6.8
Color;André Øvredal;337.0;103.0;2289225.654225654;Trollhunter ;7.0
Color;Robert Cary;30.0;101.0;3500000.0;Ira & Abby ;6.5
Color;Adam Rapp;50.0;98.0;3500000.0;Winter Passing ;6.4
Color;Angela Robinson;50.0;91.0;3500000.0;D.E.B.S. ;5.3
Color;Warren P. Sonoda;9.0;105.0;3500000.0;The Masked Saint ;4.7
Color;Amanda Gusack;15.0;98.0;3500000.0;The Betrayed ;6.1
Color;Avi Nesher;5.0;104.0;1000000.0;Taxman ;5.5
Color;;1.0;45.0;12325920.433188528;The Secret             ;7.3
Color;Charles Adelman;4.0;96.0;3500000.0;2:13 ;4.8
Color;Jay Oliva;44.0;148.0;3500000.0;Batman: The Dark Knight Returns, Part 2 ;8.4
Color;Charles Ferguson;6.0;100.0;3500000.0;Time to Choose ;7.0
Color;Uwe Boll;17.0;86.0;3500000.0;In the Name of the King: The Last Job ;3.3
Color;Mark Young;7.0;92.0;3500000.0;Wicked Blood ;5.4
Color;Daniel Petrie Jr.;9.0;88.0;3500000.0;Dawn Patrol ;4.8
Color;Antonio Simoncini;3.0;90.0;3440000.0;Lords of London ;3.1
Color;Mel Brooks;55.0;94.0;4015000.0;High Anxiety ;6.7
Color;Luc Jacquet;169.0;80.0;8000000.0;March of the Penguins ;7.6
Color;J.C. Chandor;290.0;107.0;3500000.0;Margin Call ;7.1
Color;Eldar Rapaport;10.0;99.0;10474232.798599629;August ;6.1
Color;Clark Gregg;159.0;92.0;3000000.0;Choke ;6.5
Color;Damien Chazelle;535.0;107.0;3300000.0;Whiplash ;8.5
Color;Fernando Meirelles;214.0;135.0;3300000.0;City of God ;8.7
Color;Justin Kerrigan;47.0;99.0;3340486.9762174413;Human Traffic ;7.1
Color;Nathan Frankowski;17.0;102.0;3400000.0;Day One ;6.6
Color;Karen Moncrieff;85.0;93.0;21897974.53596609;The Dead Girl ;6.7
Color;Thomas Vinterberg;349.0;115.0;3800000.0;The Hunt ;8.3
Color;Bob Clark;109.0;94.0;3300000.0;A Christmas Story ;8.1
Color;Alejandro Monteverde;60.0;91.0;3300000.0;Bella ;7.4
Color;Mark L. Lester;101.0;98.0;4300000.0;Class of 1984 ;6.6
Color;Jennifer Finnigan;1.0;97.0;3300000.0;The Opposite Sex ;4.5
Color;Eric Styles;16.0;92.0;3036806.342015855;Dreaming of Joseph Lees ;6.4
Color;Laurent Cantet;212.0;128.0;22111910.467573732;The Class ;7.5
Color;Roman Polanski;215.0;136.0;2300000.0;Rosemary's Baby ;8.0
 Black and White;John Ford;107.0;113.0;3200000.0;The Man Who Shot Liberty Valance ;8.1
Color;Max Mayer;122.0;99.0;20167271.452107735;Adam ;7.2
Color;Joshua Marston;155.0;101.0;3000000.0;Maria Full of Grace ;7.5
Color;Mike Mills;261.0;105.0;3200000.0;Beginners ;7.2
Color;John Gulager;130.0;95.0;3200000.0;Feast ;6.4
Color;John Landis;94.0;109.0;3000000.0;Animal House ;7.6
Color;Guy Hamilton;164.0;110.0;3000000.0;Goldfinger ;7.8
Color;Brandon Cronenberg;188.0;108.0;2401399.286363954;Antiviral ;5.7
Color;Frank Capra;206.0;118.0;3180000.0;It's a Wonderful Life ;8.6
Color;Danny Boyle;134.0;94.0;3500000.0;Trainspotting ;8.2
Color;Spike Lee;53.0;115.0;13000000.0;The Original Kings of Comedy ;6.6
Color;Tod Williams;264.0;98.0;3000000.0;Paranormal Activity 2 ;5.7
Color;Kirk Jones;94.0;91.0;3000000.0;Waking Ned Devine ;7.4
 Black and White;Michael Moore;215.0;120.0;4000000.0;Bowling for Columbine ;8.0
Color;Yimou Zhang;85.0;109.0;15950977.000837076;Coming Home ;7.3
Color;Jack Sholder;138.0;87.0;3000000.0;A Nightmare on Elm Street 2: Freddy's Revenge ;5.4
Color;James Ivory;55.0;117.0;3000000.0;A Room with a View ;7.4
Color;James DeMonaco;361.0;85.0;3000000.0;The Purge ;5.7
Color;Scott Derrickson;411.0;110.0;3000000.0;Sinister ;6.8
Color;David Raynr;24.0;113.0;3000000.0;Martin Lawrence Live: Runteldat ;5.4
Color;Richard Brooks;70.0;108.0;3000000.0;Cat on a Hot Tin Roof ;8.1
Color;Ted Post;78.0;95.0;3000000.0;Beneath the Planet of the Apes ;6.1
Color;Charles Martin Smith;35.0;98.0;3000000.0;Air Bud ;5.1
Color;Kunihiko Yuyama;39.0;93.0;16000000.0;Pokémon 3: The Movie ;5.6
Color;Tom McLoughlin;158.0;86.0;3000000.0;Jason Lives: Friday the 13th Part VI ;5.9
Color;David Lean;122.0;161.0;3000000.0;The Bridge on the River Kwai ;8.2
Color;Patrick Read Johnson;16.0;100.0;3000000.0;Spaced Invaders ;5.3
Color;Alfred Hitchcock;67.0;120.0;4490375.0;Family Plot ;6.8
 Black and White;Billy Wilder;183.0;125.0;3000000.0;The Apartment ;8.3
Color;Adam Marcus;112.0;91.0;3000000.0;Jason Goes to Hell: The Final Friday ;4.3
Color;Alfred Hitchcock;64.0;128.0;6000000.0;Torn Curtain ;6.7
Color;Michel Gondry;114.0;100.0;3000000.0;Dave Chappelle's Block Party ;7.2
Color;John Maclean;246.0;84.0;2000000.0;Slow West ;6.9
Color;Michael Schultz;7.0;97.0;3000000.0;Krush Groove ;6.6
Color;Benny Boom;49.0;84.0;3000000.0;Next Day Air ;5.9
Color;Richard Brooks;42.0;146.0;3000000.0;Elmer Gantry ;7.9
 Black and White;Stanley Kramer;73.0;186.0;3000000.0;Judgment at Nuremberg ;8.3
Color;David Raynr;16.0;94.0;3000000.0;Trippin' ;5.2
Color;;38.0;11.0;24718275.123566322;Robot Chicken             ;7.8
 Black and White;Howard Hawks;91.0;126.0;3000000.0;Red River ;7.8
Color;Nnegest Likké;37.0;99.0;3000000.0;Phat Girlz ;3.0
Color;Richard Linklater;405.0;109.0;3000000.0;Before Midnight ;7.9
Color;Christopher Leitch;29.0;95.0;3000000.0;Teen Wolf Too ;3.2
Color;Don Coscarelli;81.0;97.0;3000000.0;Phantasm II ;6.5
Color;Michael Schultz;17.0;94.0;11169938.2772642;Woman Thou Art Loosed ;6.9
Color;Patricia Cardoso;75.0;90.0;3000000.0;Real Women Have Curves ;7.0
Color;;110.0;197.0;10674052.942347243;Deadline Gallipoli             ;7.4
Color;Deepa Mehta;91.0;117.0;23292529.232620053;Water ;7.8
Color;Damien O'Donnell;82.0;96.0;2884966.024915062;East Is East ;6.9
Color;Peter M. Cohen;48.0;82.0;3000000.0;Whipped ;4.4
Color;Mira Nair;33.0;109.0;3000000.0;Kama Sutra: A Tale of Love ;6.0
Color;Nicole Holofcener;133.0;90.0;16498488.224287027;Please Give ;6.6
Color;Mel Stuart;104.0;89.0;3000000.0;Willy Wonka & the Chocolate Factory ;7.8
Color;Anthony Hickox;22.0;98.0;3000000.0;Warlock: The Armageddon ;5.3
Color;Tom Schulman;30.0;95.0;3000000.0;8 Heads in a Duffel Bag ;5.3
Color;Terrence Malick;112.0;94.0;3000000.0;Days of Heaven ;8.0
Color;Jill Sprecher;79.0;104.0;4500000.000000001;Thirteen Conversations About One Thing ;7.1
Color;Darren Stein;49.0;87.0;3500000.0;Jawbreaker ;5.4
Color;Julian Schnabel;42.0;108.0;3300000.0;Basquiat ;6.9
 Black and White;Noah Baumbach;345.0;86.0;15341721.979214111;Frances Ha ;7.4
Color;Gavin Hood;152.0;94.0;3000000.0;Tsotsi ;7.3
Color;Todd Solondz;148.0;134.0;3000000.0;Happiness ;7.8
Color;George Gallo;23.0;89.0;3000000.0;DysFunktional Family ;6.6
Color;Kevin Smith;254.0;102.0;3000000.0;Tusk ;5.4
Color;Chan-wook Park;305.0;120.0;3000000.0;Oldboy ;8.4
Color;David Nixon;19.0;110.0;3500000.0;Letters to God ;6.3
Color;Jason Eisener;272.0;86.0;3000000.0;Hobo with a Shotgun ;6.1
Color;Enrique Begne;5.0;101.0;3000000.0;Compadres ;5.0
Color;Matthew Bright;65.0;102.0;3000000.0;Freeway ;6.9
Color;Michael Landon Jr.;5.0;87.0;3000000.0;Love's Abiding Joy ;7.2
Color;Andrea Arnold;248.0;123.0;15386752.100647103;Fish Tank ;7.3
Color;Whit Stillman;152.0;99.0;21771103.399409708;Damsels in Distress ;5.7
Color;;10.0;173.0;23941768.278274722;Creature             ;5.0
Color;Leslye Headland;156.0;87.0;3000000.0;Bachelorette ;5.3
Color;;7.0;44.0;12494584.41472819;BrainDead             ;7.9
Color;Bobby Roth;1.0;120.0;17964628.168621;Brave New Girl ;5.0
Color;Tim Heidecker;82.0;93.0;3000000.0;Tim and Eric's Billion Dollar Movie ;5.3
Color;;4.0;60.0;16080186.624052595;The Grand             ;7.6
Color;Marco Kreuzpaintner;40.0;98.0;2896020.0;Summer Storm ;7.4
Color;Kate Connor;8.0;100.0;3000000.0;Fort McCoy ;5.9
Color;Deon Taylor;63.0;88.0;5000000.0;Chain Letter ;4.1
Color;Jason Alexander;20.0;97.0;3000000.0;Just Looking ;6.7
Color;Xavier Gens;174.0;122.0;3000000.0;The Divide ;5.8
Color;Conor McPherson;90.0;86.0;12036355.721518662;The Eclipse ;6.2
Color;Will Canon;58.0;83.0;3000000.0;Demonic ;5.3
Color;Philip Zlotorynski;14.0;80.0;3000000.0;My Big Fat Independent Movie ;3.3
Color;Lance Kawas;110.0;90.0;3000000.0;The Deported ;6.2
Color;Francesca Gregorini;21.0;96.0;3000000.0;Tanner Hall ;5.9
Color;Marcio Garcia;9.0;85.0;3000000.0;Open Road ;5.5
Color;David Wain;98.0;83.0;22696516.39546804;They Came Together ;5.5
Color;Craig Moss;29.0;80.0;3000000.0;30 Nights of Paranormal Activity with the Devil Inside the Girl with the Dragon Tattoo ;2.6
Color;Michael Jai White;23.0;90.0;3000000.0;Never Back Down 2: The Beatdown ;5.8
Color;John Boorman;87.0;92.0;3000000.0;Point Blank ;7.4
Color;Paolo Monico;2.0;100.0;3000000.0;Four Single Fathers ;5.1
Color;Youssef Delara;17.0;88.0;800000.0;Enter the Dangerous Mind ;5.2
Color;Darin Scott;7.0;95.0;3000000.0;Something Wicked ;4.8
Color;Christian Sesma;6.0;82.0;3000000.0;AWOL-72 ;3.9
Color;Monte Hellman;9.0;97.0;3000000.0;Iguana ;6.2
Color;Brian Caunter;11.0;94.0;3000000.0;Chicago Overcoat ;6.2
Color;Chris D'Arienzo;34.0;95.0;12464732.382597277;Barry Munday ;5.9
Color;Walter Salles;71.0;113.0;2900000.0;Central Station ;8.0
Color;Frank Capra;21.0;136.0;2900000.0;Pocketful of Miracles ;7.3
Color;Isaac Florentine;28.0;80.0;3000000.0;Close Range ;4.9
Color;Susan Seidelman;35.0;105.0;1500000.0;Boynton Beach Club ;6.5
Color;Michael Polish;30.0;90.0;3000000.0;Amnesiac ;4.3
Color;Heidi Ewing;73.0;93.0;3000000.0;Freakonomics ;6.4
Color;Alexandre Aja;251.0;89.0;2359720.0;High Tension ;6.8
Color;Leon Ford;57.0;90.0;12378960.00464777;Griff the Invisible ;6.1
